"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"tr|D3ZG81|D3ZG81_RAT",1,0,0,4.93538078219267,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RING-CH-type domain-containing protein OS=Rattus norvegicus (Rat",143090321,286,32221.998046875,102112
"tr|D3ZEP3|D3ZEP3_RAT",0,1,0,NA,4.65915972481513,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr131",143090122,312,35232.078125,233691
"sp|Q5EBA1|SUV3_RAT",1,0,1,4.79791946813102,NA,4.76497548075207,NA,0.0329439873789497,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ATP-dependent RNA helicase SUPV3L1, mitochondrial OS=Rattus norv",143082588,776,86650.953125,236286
"tr|D4A4Q2|D4A4Q2_RAT",1,0,0,4.77316909556971,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Rattus norvegi",143093466,326,37379.76171875,5202735
"tr|G3V897|G3V897_RAT",0,2,1,NA,4.61044730712781,4.72545424841781,NA,NA,-0.115006941289999,NA,NA,0.248546276824052,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TPR_REGION domain-containing protein OS=Rattus norvegicus (Rat)",143096991,1173,133255.66648023,19346134
"tr|B5DF29|B5DF29_RAT",1,0,0,4.75675664542237,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","AAA domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143089141,338,38073.8828125,7281870
"sp|Q63481|RAB7L_RAT",2,0,0,4.60740301343454,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ras-related protein Rab-7L1 OS=Rattus norvegicus (Rat) OX=10116",143083665,204,23102.359375,217044
"sp|P14137|CP11A_RAT",1,1,0,4.80147598284924,4.70138912128908,NA,0.100086861560166,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cholesterol side-chain cleavage enzyme, mitochondrial OS=Rattus",143079817,526,60547.1171875,5240278
"sp|P48675|DESM_RAT",0,1,1,NA,4.71855002421146,4.55124137574203,NA,NA,0.167308648469435,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Desmin OS=Rattus norvegicus (Rat) OX=10116 GN=Des PE=1 SV=2",143080746,469,53424.0390625,5203235
"tr|D4A447|D4A447_RAT",1,1,2,4.94048860089542,4.78478230685233,4.65328886915506,0.155706294043091,0.287199731740353,0.131493437697262,0.0548109619680341,0.0257844327771624,0.056201101264437,0,1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","CD109 molecule OS=Rattus norvegicus (Rat) OX=10116 GN=Cd109 PE=3",143093383,1442,161784.21875,5207601
"sp|P18395|CSDE1_RAT",1,3,3,4.7029597618731,4.79281856446014,4.79431480678031,-0.0898588025870382,-0.0913550449072114,-0.0014962423201732,0.295542735880093,0.2886758487767,0.978769107361333,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cold shock domain-containing protein E1 OS=Rattus norvegicus (Ra",143079966,798,88838.8984375,211693
"sp|O88339|EPN1_RAT",2,1,2,4.69506066441036,4.69441112003784,4.76664348232313,0.000649544372522293,-0.0715828179127707,-0.072232362285293,0.997505240483187,0.680880624861573,0.732667486711905,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Epsin-1 OS=Rattus norvegicus (Rat) OX=10116 GN=Epn1 PE=1 SV=1",143079114,575,60120.65234375,216848
"tr|F7ES94|F7ES94_RAT",0,0,1,NA,NA,4.65810191552047,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Small nuclear RNA-activating complex, polypeptide 1 OS=Rattus no",143096639,397,45385.234733031,49662105
"sp|P61227|RAP2B_RAT",0,1,0,NA,4.53488309331777,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ras-related protein Rap-2b OS=Rattus norvegicus (Rat) OX=10116 G",143081110,183,20491.20703125,108848
"sp|Q8K3V5|FNDC5_RAT",1,0,0,4.61893752852593,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fibronectin type III domain-containing protein 5 OS=Rattus norve",143085065,209,23305.953125,124765
"tr|D3ZNU3|D3ZNU3_RAT",0,1,0,NA,4.59801259571412,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SANT domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143091316,1286,137066.25285833,19353302
"tr|C0KUC6|C0KUC6_RAT",0,0,1,NA,NA,4.71598859878772,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LIM and senescent cell antigen-like-containing domain protein OS",143089237,387,44352.277159379,19350983
"sp|Q6PCT5|PQBP1_RAT",0,2,0,NA,4.69599680954137,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Polyglutamine-binding protein 1 OS=Rattus norvegicus (Rat) OX=10",143084623,263,30511.060546875,233979
"sp|P70600|FAK2_RAT",2,1,3,4.67383425742626,4.73324250916454,4.46536083954486,-0.059408251738283,0.208473417881397,0.26788166961968,0.855790370068098,0.420256794377377,0.413770669245758,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein-tyrosine kinase 2-beta OS=Rattus norvegicus (Rat) OX=101",143081360,1009,115710.078125,211554
"tr|E9PSU1|E9PSU1_RAT",1,3,2,4.74460289597353,4.65339929105834,4.65234862465784,0.0912036049151892,0.092254271315686,0.00105066640049678,0.590498562667882,0.606957840319662,0.993567498398203,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BCLAF1 and THRAP3 family member 3 OS=Rattus norvegicus (Rat) OX=",143094903,744,88814.121679709,49660473
"sp|Q498T3|ING3_RAT",1,0,0,4.58479094591155,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Inhibitor of growth protein 3 OS=Rattus norvegicus (Rat) OX=1011",143082077,421,46895.3046875,5201928
"tr|F1LVG9|F1LVG9_RAT",2,1,2,4.69804345567842,4.75231771995016,4.57765711466223,-0.0542742642717382,0.120386341016184,0.174660605287922,0.523106420655364,0.17247838415013,0.132242372338931,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ALMS_motif domain-containing protein OS=Rattus norvegicus (Rat)",143095491,3245,359736.12326448,49661159
"tr|D3ZW47|D3ZW47_RAT",1,0,1,4.76780676300416,NA,4.79574696117548,NA,-0.0279401981713177,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","B30.2/SPRY domain-containing protein OS=Rattus norvegicus (Rat)",143092325,557,62945.68359375,227523
"tr|G3V8V2|G3V8V2_RAT",0,1,0,NA,4.71793470133201,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr337",143097042,313,34909.145588563,49662710
"tr|A0A0G2JW69|A0A0G2JW69_RAT",3,3,3,5.52824406161457,5.93673847296701,5.93614788358713,-0.408494411352435,-0.407903821972553,0.000590589379881656,0.417344209220845,0.417979962646605,0.99903630964804,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","IF rod domain-containing protein (Fragment) OS=Rattus norvegicus",143086648,484,52849.819533036,49655670
"tr|D3ZEI0|D3ZEI0_RAT",1,1,1,4.59569773656712,4.67410066872028,4.82424227433309,-0.0784029321531561,-0.228544537765965,-0.150141605612808,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","60S ribosomal protein L28 OS=Rattus norvegicus (Rat) OX=10116 GN",143090089,144,16541.950987027,49659238
"tr|D4A4V7|D4A4V7_RAT",0,0,1,NA,NA,4.68245571427199,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 282 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143093488,666,73481.03125,5199308
"tr|A5H2Z9|A5H2Z9_RAT",1,1,0,4.52913482035326,4.6401590876283,NA,-0.111024267275045,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TIR domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143088550,1050,121222.1171875,216211
"tr|F1M7E5|F1M7E5_RAT",0,0,1,NA,NA,4.75306868837548,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cadherin-5 OS=Rattus norvegicus (Rat) OX=10116 GN=Cdh5 PE=1 SV=2",143096350,776,87079.839645312,49661841
"tr|A0A0G2K260|A0A0G2K260_RAT",1,3,1,4.82425718152163,4.69150671489455,4.75706360758809,0.132750466627079,0.0671935739335439,-0.065556892693535,0.188500925547962,0.502227022799681,0.434426177340712,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ion_trans domain-containing protein OS=Rattus norvegicus (Rat) O",143087349,495,56031.139015601,49656806
"tr|Q7TP92|Q7TP92_RAT",1,0,1,4.47942328033748,NA,4.89399621465349,NA,-0.414572934316012,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ab1-196 OS=Rattus norvegicus (Rat) OX=10116 GN=ENSRNOG0000005773",143099508,82,9909.1376953125,230231
"tr|D4A2G6|D4A2G6_RAT",0,0,1,NA,NA,4.82694607740809,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Thrombospondin 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Thbs2 PE",143093173,1172,129644.296875,5610345
"sp|Q10743|ADA10_RAT",2,0,0,4.64031160957603,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Disintegrin and metalloproteinase domain-containing protein 10 O",143081819,749,84032.71875,5211160
"tr|F1LZG2|F1LZG2_RAT",3,0,0,4.71337943367233,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RGD1565622 OS=Rattus norvegicus (Rat) OX=10116 GN=RGD1565622 PE=",143095807,510,60645.376573489,49661374
"tr|F1M5Q4|F1M5Q4_RAT",0,2,0,NA,4.68463810107847,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fibrillin 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Fbn2 PE=4 SV=",143096228,2590,279348.73501007,49661740
"tr|D4A6Y1|D4A6Y1_RAT",1,3,1,4.92699776105248,4.69357920517204,4.69892663818256,0.233418555880441,0.228071122869921,-0.00534743301051943,0.00566611870394914,0.00885949597717318,0.790467578170711,1,1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LisH domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143093727,1415,151514.59375,5200975
"sp|D4A631|BIG1_RAT",2,0,1,4.7471976575491,NA,4.75076603780329,NA,-0.00356838025419304,NA,NA,0.985454765226401,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=R",143078607,1846,207757.99210088,19347046
"tr|Q6AYH7|Q6AYH7_RAT",2,1,0,4.64984203842737,4.71802143505946,NA,-0.0681793966320887,NA,NA,0.0878566198650994,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tektin OS=Rattus norvegicus (Rat) OX=10116 GN=Tekt5 PE=2 SV=1",143099234,558,62800.99609375,234572
"tr|F1M0V0|F1M0V0_RAT",1,2,1,4.7666472902867,4.66982616505573,4.80308258137047,0.0968211252309716,-0.0364352910837669,-0.133256416314739,0.0513206743301452,0.154697724098899,0.0373266049624324,0,0,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","C2H2-type domain-containing protein OS=Rattus norvegicus (Rat) O",143095914,969,107213.84375,5201069
"sp|P56225|PO5F2_RAT",1,0,0,4.64594846263887,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","POU domain, class 5, transcription factor 2 OS=Rattus norvegicus",143081009,335,36976.64453125,5195922
"tr|D4AAN0|D4AAN0_RAT",2,0,0,4.83250680488838,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Urb2 domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143094266,1569,177767.46167891,49660301
"tr|G3V7I7|G3V7I7_RAT",0,2,2,NA,4.82178202772646,4.75357698609162,NA,NA,0.0682050416348341,NA,NA,0.555023731448079,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich repeat-containing 40 OS=Rattus norvegicus (Rat) OX=",143096922,602,67898.125,5200902
"sp|Q3ZAV1|S22AC_RAT",1,1,0,4.99453397575838,4.79759159106629,NA,0.196942384692095,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Solute carrier family 22 member 12 OS=Rattus norvegicus (Rat) OX",143082039,553,60205.7578125,5203595
"sp|Q07731|GDNF_RAT",0,1,0,NA,4.69769122297519,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Glial cell line-derived neurotrophic factor OS=Rattus norvegicus",143081759,211,23604.025390625,5281631
"tr|A0A0G2K922|A0A0G2K922_RAT",1,0,0,4.86305853346328,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","N-terminal Ras-GEF domain-containing protein OS=Rattus norvegicu",143088126,225,25965.896883176,49658125
"sp|P29411|KAD3_RAT",2,0,0,4.78377361886839,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","GTP:AMP phosphotransferase AK3, mitochondrial OS=Rattus norvegic",143080361,227,25422.453125,5198818
"sp|Q5I0D6|NOSTN_RAT",0,1,2,NA,4.76067283216944,4.78269308350995,NA,NA,-0.0220202513405097,NA,NA,0.709061839847705,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nostrin OS=Rattus norvegicus (Rat) OX=10116 GN=Nostrin PE=1 SV=1",143082708,502,57315.5078125,225620
"sp|Q04931|SSRP1_RAT",0,0,1,NA,NA,4.73902486695261,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","FACT complex subunit SSRP1 OS=Rattus norvegicus (Rat) OX=10116 G",143081697,709,80864.3515625,219362
"sp|Q8CHM7|HACL1_RAT",1,0,0,4.99988448713053,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","2-hydroxyacyl-CoA lyase 1 OS=Rattus norvegicus (Rat) OX=10116 GN",143085014,581,63575.2421875,212274
"tr|M0RDP3|M0RDP3_RAT",0,1,0,NA,4.77246879403494,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143098382,208,23307.104281113,49663865
"sp|Q4V7E8|LRRF2_RAT",1,1,1,4.70121249265107,4.80369557819506,4.76050089620856,-0.102483085543997,-0.0592884035574937,0.0431946819865034,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich repeat flightless-interacting protein 2 OS=Rattus n",143082302,437,49742.1875,229974
"tr|D3ZC98|D3ZC98_RAT",0,0,1,NA,NA,4.77892141578274,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cyclin-T1 OS=Rattus norvegicus (Rat) OX=10116 GN=Ccnt1 PE=3 SV=1",143089783,663,73144.72996609,19344164
"tr|A0A0G2K4Q7|A0A0G2K4Q7_RAT",1,0,0,4.54657993959465,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Polycystin 1-like 3, transient receptor potential channel-intera",143087646,2181,239891.24532454,49657295
"sp|Q2VWP9|PRTG_RAT",0,0,1,NA,NA,5.01214401344513,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protogenin OS=Rattus norvegicus (Rat) OX=10116 GN=Prtg PE=2 SV=1",143081890,1193,130997.53125,5201077
"tr|D3ZY08|D3ZY08_RAT",0,0,1,NA,NA,4.80572306434354,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RGD1559578 OS=Rattus norvegicus (Rat) OX=10116 GN=RGD1559578 PE=",143092562,268,30648.248046875,7281206
"sp|Q64244|CD38_RAT",1,0,1,4.59554733800647,NA,4.68432629015659,NA,-0.0887789521501254,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Rattus norv",143083826,303,34413.39453125,217682
"sp|P20673|ARLY_RAT",2,3,2,4.67354082026409,4.77359522831687,4.67291597845473,-0.100054408052782,0.000624841809362842,0.100679249862145,0.299835271893394,0.994911846774127,0.297233327778399,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Argininosuccinate lyase OS=Rattus norvegicus (Rat) OX=10116 GN=A",143080071,461,51517.26171875,5197526
"sp|Q99M63|SMU1_RAT",0,1,0,NA,4.55872902625126,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","WD40 repeat-containing protein SMU1 OS=Rattus norvegicus (Rat) O",143085376,513,57514.19921875,213344
"sp|B2RYW9|FAHD2_RAT",1,3,3,4.70149499660353,4.88178794938776,4.8235295719685,-0.180292952784234,-0.122034575364967,0.0582583774192669,0.561938573325653,0.691013521561288,0.787203512651532,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fumarylacetoacetate hydrolase domain-containing protein 2 OS=Rat",143078317,313,34559.1015625,7282490
"sp|P84889|VANG2_RAT",1,0,0,4.70774587808998,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Vang-like protein 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Vangl",143081460,521,59733.23046875,109288
"sp|P97679|MLH1_RAT",1,0,0,4.76646400748581,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DNA mismatch repair protein Mlh1 OS=Rattus norvegicus (Rat) OX=1",143081545,757,84487,216159
"tr|A0A0G2KAM8|A0A0G2KAM8_RAT",1,1,1,4.69426415628882,4.56379410278196,4.80751334544524,0.130470053506864,-0.11324918915642,-0.243719242663284,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LisH domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143088314,1460,163758.70891874,49658444
"sp|Q9JIL3|ILF3_RAT",0,1,0,NA,4.46559391896346,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Interleukin enhancer-binding factor 3 OS=Rattus norvegicus (Rat)",143085621,897,95875.3125,236365
"sp|P54645|AAPK1_RAT",1,0,0,4.69199260578331,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","5'-AMP-activated protein kinase catalytic subunit alpha-1 OS=Rat",143080959,559,63932.569977687,19350791
"sp|Q5XIR6|DRC10_RAT",1,2,0,4.82319467192356,4.66549141404708,NA,0.157703257876483,NA,NA,0.0696459186277596,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dynein regulatory complex protein 10 OS=Rattus norvegicus (Rat)",143083312,457,53223.51953125,5204401
"sp|P12389|ACHA2_RAT",1,1,0,4.81216709786301,4.61864662204623,NA,0.193520475816777,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Neuronal acetylcholine receptor subunit alpha-2 OS=Rattus norveg",143079756,511,58572.66015625,213164
"sp|P63322|RALA_RAT",3,3,3,4.75225372010403,4.75752061535018,4.78279011867729,-0.00526689524614987,-0.0305363985732523,-0.0252695033271024,0.86279672889571,0.335954611827458,0.420070137682899,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ras-related protein Ral-A OS=Rattus norvegicus (Rat) OX=10116 GN",143081283,206,23537.955078125,103773
"sp|P37230|PPARA_RAT",0,0,1,NA,NA,4.83620596456565,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peroxisome proliferator-activated receptor alpha OS=Rattus norve",143080585,468,52342.9765625,215416
"tr|A0A0G2JVD5|A0A0G2JVD5_RAT",0,1,0,NA,4.70361098805803,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 142 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143086553,1787,200131.27054064,49655507
"tr|F1M2S4|F1M2S4_RAT",1,0,1,4.65379831947807,NA,4.63991497104837,NA,0.0138833484297036,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RRM domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143096043,158,17204.357371257,49661580
"tr|F1LV89|F1LV89_RAT",3,3,2,4.75717015576942,4.72149132119347,4.7860022418956,0.0356788345759487,-0.0288320861261822,-0.0645109207021308,0.687307457956349,0.770173968038274,0.52081513211315,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rap-GAP domain-containing protein OS=Rattus norvegicus (Rat) OX=",143095472,753,83176.328125,5198056
"sp|Q3KRD5|TOM34_RAT",0,3,3,NA,4.74327174011949,4.71450338294568,NA,NA,0.0287683571738091,NA,NA,0.311217398829757,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mitochondrial import receptor subunit TOM34 OS=Rattus norvegicus",143081980,309,34439.84765625,244822
"sp|Q5BJM5|PKHO1_RAT",2,1,0,4.54802005213166,4.85709483575737,NA,-0.309074783625708,NA,NA,0.577229981802161,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pleckstrin homology domain-containing family O member 1 OS=Rattu",143082471,408,46039.63671875,226995
"tr|Q9ET45|Q9ET45_RAT",0,1,0,NA,4.74138406704661,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BCL2-interacting protein 3 OS=Rattus norvegicus (Rat) OX=10116 G",143099612,187,20965.453125,219926
"sp|Q70VB1|GPC6A_RAT",1,1,0,4.87144309921258,4.73443509594761,NA,0.137008003264969,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G-protein coupled receptor family C group 6 member A OS=Rattus n",143084742,928,104284.8359375,222314
"sp|E9PT87|MYLK3_RAT",0,1,0,NA,4.63256408345725,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Myosin light chain kinase 3 OS=Rattus norvegicus (Rat) OX=10116",143078667,786,85487.484375,5199075
"sp|P02564|MYH7_RAT",1,1,1,4.96388501428857,4.74560689823941,4.80745483860875,0.218278116049158,0.156430175679823,-0.0618479403693355,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Myosin-7 OS=Rattus norvegicus (Rat) OX=10116 GN=Myh7 PE=1 SV=2",143079286,1935,222944.640625,211404
"sp|O70608|SYCP2_RAT",1,2,1,4.54739488194534,4.5941835399861,4.83373762526048,-0.0467886580407644,-0.286342743315141,-0.239554085274377,0.237161325054666,0.0468543672415608,0.0484961481080983,0,-1,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","Synaptonemal complex protein 2 OS=Rattus norvegicus (Rat) OX=101",143079092,1505,172485.125,5227346
"sp|Q5U1Z7|CENPR_RAT",0,1,0,NA,4.84875813880832,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Centromere protein R OS=Rattus norvegicus (Rat) OX=10116 GN=Itgb",143083041,176,19904.341796875,221095
"sp|Q4QQW4|HDAC1_RAT",0,0,1,NA,NA,4.85471853773219,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Histone deacetylase 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Hda",143082255,482,55057.67578125,224534
"sp|Q7TN78|ACSM4_RAT",0,0,1,NA,NA,4.62009056180076,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Acyl-coenzyme A synthetase ACSM4, mitochondrial OS=Rattus norveg",143084828,580,65275.296875,230139
"sp|Q5XIK5|RN146_RAT",0,0,1,NA,NA,4.73881882293974,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","E3 ubiquitin-protein ligase RNF146 OS=Rattus norvegicus (Rat) OX",143083283,352,38200.55859375,218587
"tr|A0A0G2JZ04|A0A0G2JZ04_RAT",1,2,3,4.76577472706357,4.73559273067232,4.73925612099031,0.0301819963912475,0.0265186060732594,-0.00366339031798812,0.757733488025407,0.773501651277565,0.959583583187053,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Terminal uridylyl transferase 4 OS=Rattus norvegicus (Rat) OX=10",143086969,1458,163431.70169275,49656200
"sp|Q6AYG5|ECHD1_RAT",0,3,0,NA,4.72719167999627,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ethylmalonyl-CoA decarboxylase OS=Rattus norvegicus (Rat) OX=101",143084300,299,32609.978515625,5327344
"sp|D3ZUU2|GZF1_RAT",1,0,1,4.73590392936972,NA,4.60428687470335,NA,0.131617054666364,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","GDNF-inducible zinc finger protein 1 OS=Rattus norvegicus (Rat)",143078541,707,79835.75,224357
"tr|D3Z8Z9|D3Z8Z9_RAT",0,2,1,NA,4.59541089909374,4.70782347782781,NA,NA,-0.112412578734071,NA,NA,0.366800112830114,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cytoskeleton-associated protein 2-like OS=Rattus norvegicus (Rat",143089366,744,82658.0546875,231053
"sp|Q63010|EST5_RAT",2,0,1,4.65465236421796,NA,4.58168667486603,NA,0.072965689351923,NA,NA,0.185426003565126,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Liver carboxylesterase B-1 (Fragment) OS=Rattus norvegicus (Rat)",143083528,561,62454.734375,215534
